ID,AUTHOR,WORK,LOCATION,TEXT,Vm,VM_LEMMA,VM_PERSONAL,VM_MOD,Vinf,VINF_A,VINF_B,VINF_C,VINF_D,Vinf_Cop,Obj,OBJ_A,OBJ_B,OBJ_C,Pred,PRED_A,pred_a_pos,PRED_B,pred_b_pos,PRED_C,pred_c_pos,PRED_D,pred_d_pos,PRED_E,PRED_F,PRED_G,Attr,Attr_B,CHECK,Anot,DIST_OBJ_PRED,GENRE,DIALECT,autor_legivel,Variation,pos_pred_a,OBJ_TH
9828,Xenophon (0032),Hellenica (001),3.5.23.9,διὰ οὖν πάντα ταῦτα ἔδοξεν αὐτοῖς τοὺς νεκροὺς ὑποσπόνδους ἀναιρεῖσθαι.,ἔδοξεν,δοκέω,FALSE,FALSE,ἀναιρεῖσθαι,ἀναιρεῖσθαι,NA,NA,NA,FALSE,αὐτοῖς,αὐτοῖς,NA,NA,ὑποσπόνδους,ὑποσπόνδους,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,3,historiography,attic,Xenophon,FALSE,A,Experiencer
10029,Xenophon (0032),Memorabilia (002),4.3.13.1,"ὅτι δέ γε ἀληθῆ λέγω, καὶ σὺ γνώσῃ, ἂν μὴ ἀναμένῃς ἕως ἂν τὰς μορφὰς τῶν θεῶν ἴδῃς, ἀλλ’ ἐξαρκῇ σοι τὰ ἔργα αὐτῶν ὁρῶντι σέβεσθαι καὶ τιμᾶν τοὺς θεούς.",ἐξαρκῇ,ἐξαρκέω,FALSE,TRUE,σέβεσθαι,σέβεσθαι,NA,NA,NA,FALSE,σοι,σοι,NA,NA,ὁρῶντι,ὁρῶντι,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,MESTRADO,4,philosophical_dialogue,attic,Xenophon,FALSE,P,Agent
10034,Xenophon (0032),Anabasis (006),2.5.18.2,"οὐ τοσαῦτα μὲν πεδία ἃ ὑμεῖς φίλια ὄντα σὺν πολλῷ πόνῳ διαπορεύεσθε, τοσαῦτα δὲ ὄρη ὁρᾶτε ὑμῖν ὄντα πορευτέα, ἃ ἡμῖν ἔξεστι προκαταλαβοῦσιν ἄπορα ὑμῖν παρέχειν, τοσοῦτοι δ’ εἰσὶ ποταμοὶ ἐφ’ ὧν ἔξεστιν ἡμῖν ταμιεύεσθαι ὁπόσοις ἂν ὑμῶν βουλώμεθα μάχεσθαι;",ἔξεστι,ἔξεστι,FALSE,TRUE,παρέχειν,παρέχειν,NA,NA,NA,FALSE,ἡμῖν,ἡμῖν,NA,NA,προκαταλαβοῦσιν,προκαταλαβοῦσιν,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,NA,2,historiography,attic,Xenophon,FALSE,P,Agent
10043,Xenophon (0032),Anabasis (006),7.1.21.3,"νῦν σοι ἔξεστιν, ὦ Ξενοφῶν, ἀνδρὶ γενέσθαι.",ἔξεστιν,ἔξεστι,FALSE,TRUE,γενέσθαι,γενέσθαι,NA,NA,NA,TRUE,σοι,σοι,NA,NA,ἀνδρὶ,ἀνδρὶ,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,NA,4,historiography,attic,Xenophon,FALSE,N,Experiencer
10047,Xenophon (0032),Constitution of the Lacedaemonians (010),13.9.1,ἔξεστι δὲ τῷ νέῳ καὶ κεχριμένῳ εἰς μάχην συνιέναι καὶ φαιδρὸν εἶναι καὶ εὐδόκιμον.,ἔξεστι,ἔξεστι,FALSE,TRUE,"συνιέναι, εἶναι",συνιέναι,εἶναι,NA,NA,TRUE,τῷ νέῳ,τῷ νέῳ,NA,NA,"κεχριμένῳ, φαιδρὸν, εὐδόκιμον",κεχριμένῳ,P,φαιδρὸν,A,εὐδόκιμον,A,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,Comentar sobre cópula apenas para os dois últimos preds,2,juridical,attic,Xenophon,FALSE,P,Experiencer
10053,Xenophon (0032),Cyropaedia (007),2.1.15.7,"ἔξεστι δ’ ὑμῖν, εἰ βούλεσθε, λαβόντας ὅπλα οἷάπερ ἡμεῖς ἔχομεν εἰς τὸν αὐτὸν ἡμῖν κίνδυνον ἐμβαίνειν, καὶ ἄν τι ἐκ τούτων καλὸν κἀγαθὸν γίγνηται, τῶν ὁμοίων ἡμῖν ἀξιοῦσθαι.",ἔξεστι,ἔξεστι,FALSE,TRUE,ἐμβαίνειν,ἐμβαίνειν,NA,NA,NA,FALSE,ὑμῖν,ὑμῖν,NA,NA,λαβόντας,λαβόντας,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,3,historiography,attic,Xenophon,λαβοῦσιν,P,Agent
10061,Xenophon (0032),Cyropaedia (007),4.3.14.5,"ὅπου γὰρ ἂν βουλώμεθα, ἐξέσται ἡμῖν πεζοῖς εὐθὺς μάχεσθαι·",ἐξέσται,ἔξεστι,FALSE,TRUE,μάχεσθαι,μάχεσθαι,NA,NA,NA,FALSE,ἡμῖν,ἡμῖν,NA,NA,πεζοῖς,πεζοῖς,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,NA,1,historiography,attic,Xenophon,FALSE,A,Agent
10070,Xenophon (0032),Cyropaedia (007),8.3.50.1,"οὕτω δὴ ὅ τε Φεραύλας ὑπερήδετο ὅτι ἐξέσοιτο αὐτῷ ἀπαλλαγέντι τῆς τῶν ἄλλων κτημάτων ἐπιμελείας ἀμφὶ τοὺς φίλους ἔχειν, ὅ τε Σάκας ὅτι ἔμελλε πολλὰ ἔχων πολλοῖς χρήσεσθαι.",ἐξέσοιτο,ἔξεστι,FALSE,TRUE,ἔχειν,ἔχειν,NA,NA,NA,FALSE,αὐτῷ,αὐτῷ,NA,NA,ἀπαλλαγέντι,ἀπαλλαγέντι,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,NA,1,historiography,attic,Xenophon,FALSE,P,Agent
10075,Xenophon (0032),Hellenica (001),2.3.41.8,"ἐξῆν γὰρ αὐτοῖς, εἰ τούτου γε δέοιντο, καὶ μηδένα λιπεῖν ὀλίγον ἔτι χρόνον τῷ λιμῷ πιέσαντας.",ἐξῆν,ἔξεστι,FALSE,TRUE,λιπεῖν,λιπεῖν,NA,NA,NA,FALSE,αὐτοῖς,αὐτοῖς,NA,NA,πιέσαντας,πιέσαντας,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,13,historiography,attic,Xenophon,FALSE,P,Agent
10078,Xenophon (0032),Hellenica (001),4.1.35.3,νῦν δὲ ἔξεστί σοι μεθ’ ἡμῶν γενομένῳ μηδένα προσκυνοῦντα μηδὲ δεσπότην ἔχοντα ζῆν καρπούμενον τὰ σαυτοῦ.,ἔξεστί,ἔξεστι,FALSE,TRUE,ζῆν,ζῆν,NA,NA,NA,FALSE,σοι,σοι,NA,NA,"γενομένῳ, προσκυνοῦντα, ἔχοντα, καρπούμενον",γενομένῳ,P,προσκυνοῦντα,P,ἔχοντα,P,καρπούμενον,P,NA,NA,NA,TRUE,FALSE,TRUE,Efeito de relativa,3,historiography,attic,Xenophon,FALSE,P,Agent
10079,Xenophon (0032),Hellenica (001),4.8.4.1,"ὦ ἄνδρες, νῦν ἔξεστιν ὑμῖν καὶ πρόσθεν φίλοις οὖσι τῇ πόλει ἡμῶν εὐεργέτας φανῆναι τῶν Λακεδαιμονίων.",ἔξεστιν,ἔξεστι,FALSE,TRUE,φανῆναι,φανῆναι,NA,NA,NA,TRUE,ὑμῖν,ὑμῖν,NA,NA,"φίλοις οὖσι, εὐεργέτας",φίλοις οὖσι,P,εὐεργέτας,S,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,Efeito de relativa,3,historiography,attic,Xenophon,FALSE,P,Experiencer
10081,Xenophon (0032),Hellenica (001),5.4.26.2,"ἔξεστί σοι, ὦ υἱέ, σῶσαι τὸν πατέρα, δεηθέντι Ἀρχιδάμου εὐμενῆ Ἀγησίλαον ἐμοὶ εἰς τὴν κρίσιν παρασχεῖν.",ἔξεστί,ἔξεστι,FALSE,TRUE,σῶσαι,σῶσαι,NA,NA,NA,FALSE,σοι,σοι,NA,NA,δεηθέντι,δεηθέντι,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,NA,6,historiography,attic,Xenophon,FALSE,P,Agent
10084,Xenophon (0032),Hellenica (001),7.1.17.1,"ὡς δὲ οἱ σωθέντες ἐκ τοῦ πράγματος ἀπέφυγον ἐπὶ τὸν ἐγγύτατα λόφον, ἐξὸν τῷ Λακεδαιμονίων πολεμάρχῳ λαβόντι ὁπόσους μὲν ἐβούλετο τῶν συμμάχων ὁπλίτας, ὁπόσους δὲ πελταστάς, κατέχειν τὸ χωρίον, καὶ γὰρ τὰ ἐπιτήδεια ἐξῆν ἀσφαλῶς ἐκ Κεγχρειῶν κομίζεσθαι, οὐκ ἐποίησε ταῦτα, ἀλλὰ μάλα ἀπορούντων τῶν Θηβαίων πῶς χρὴ ἐκ τοῦ πρὸς Σικυῶνα βλέποντος καταβῆναι ἢ πάλιν ἀπελθεῖν, σπονδὰς ποιησάμενος, ὡς τοῖς πλείστοις ἐδόκει, πρὸς Θηβαίων μᾶλλον ἢ πρὸς ἑαυτῶν, οὕτως ἀπῆλθε καὶ τοὺς μεθ’ αὑτοῦ ἀπήγαγεν.",ἐξὸν,ἔξεστι,FALSE,TRUE,κατέχειν,κατέχειν,NA,NA,NA,FALSE,τῷ Λακεδαιμονίων πολεμάρχῳ,τῷ Λακεδαιμονίων πολεμάρχῳ,NA,NA,λαβόντι,λαβόντι,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,NA,1,historiography,attic,Xenophon,FALSE,P,Agent
10112,Xenophon (0032),Anabasis (006),3.2.11.1,"ἔπειτα δὲ ἀναμνήσω γὰρ ὑμᾶς καὶ τοὺς τῶν προγόνων τῶν ἡμετέρων κινδύνους, ἵνα εἰδῆτε ὡς ἀγαθοῖς τε ὑμῖν προσήκει εἶναι σῴζονταί τε σὺν τοῖς θεοῖς καὶ ἐκ πάνυ δεινῶν οἱ ἀγαθοί.",προσήκει,προσήκω,FALSE,TRUE,εἶναι,εἶναι,NA,NA,NA,TRUE,ὑμῖν,ὑμῖν,NA,NA,ἀγαθοῖς,ἀγαθοῖς,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,MESTRADO,-2,historiography,attic,Xenophon,FALSE,A,Experiencer
10136,Xenophon (0032),On the Cavalry Commander (012),7.1.1,παντὶ μὲν οὖν προσήκει ἄρχοντι φρονίμῳ εἶναι·,προσήκει,προσήκω,FALSE,TRUE,εἶναι,εἶναι,NA,NA,NA,TRUE,παντὶ,παντὶ,NA,NA,ἄρχοντι φρονίμῳ,ἄρχοντι φρονίμῳ,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,Discutir: um ou dois pred?,4,other,attic,Xenophon,FALSE,P,Experiencer
10167,Xenophon (0032),Economics (003),11.23.3,"ἢ γὰρ κατηγοροῦντός τινος τῶν οἰκετῶν ἢ ἀπολογουμένου ἀκούσας ἐλέγχειν πειρῶμαι, ἢ μέμφομαί τινα πρὸς τοὺς φίλους ἢ ἐπαινῶ, ἢ διαλλάττω τινὰς τῶν ἐπιτηδείων πειρώμενος διδάσκειν ὡς συμφέρει αὐτοῖς φίλους εἶναι μᾶλλον ἢ πολεμίους, ἢ ἐπιτιμῶμέν τινι στρατηγῷ συμπαρόντες, ἢ ἀπολογούμεθα ὑπέρ του, εἴ τις ἀδίκως αἰτίαν ἔχει, ἢ κατηγοροῦμεν πρὸς ἀλλήλους, εἴ τις ἀδίκως τιμᾶται.",συμφέρει,συμφέρω,FALSE,TRUE,εἶναι,εἶναι,NA,NA,NA,FALSE,αὐτοῖς,αὐτοῖς,NA,NA,"φίλους, πολεμίους",φίλους,A,πολεμίους,A,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,1,philosophical_dialogue,attic,Xenophon,FALSE,A,Agent
10189,Xenophon (0032),Hiero (008),11.9.1,"περίβλεπτος δὲ ὢν οὐχ ὑπὸ ἰδιωτῶν μόνον ἀλλὰ καὶ ὑπὸ πολλῶν πόλεων ἀγαπῷο ἄν, καὶ θαυμαστὸς οὐκ ἰδίᾳ μόνον ἀλλὰ καὶ δημοσίᾳ παρὰ πᾶσιν ἂν εἴης, καὶ ἐξείη μὲν ἄν σοι ἕνεκεν ἀσφαλείας, εἴ ποι βούλοιο, θεωρήσοντι πορεύεσθαι, ἐξείη δ’ ἂν αὐτοῦ μένοντι τοῦτο πράττειν.",ἐξείη,ἔξεστι,FALSE,TRUE,πορεύεσθαι,πορεύεσθαι,NA,NA,NA,FALSE,σοι,σοι,NA,NA,"θεωρήσοντι, μένοντι",θεωρήσοντι,P,μένοντι,P,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,Comentar repetição de eceih sem obj,6,philosophical_dialogue,attic,Xenophon,FALSE,P,Agent
10195,Xenophon (0032),Memorabilia (002),2.1.33.12,"τοιαῦτά σοι, ὦ παῖ τοκέων ἀγαθῶν Ἡράκλεις, ἔξεστι διαπονησαμένῳ τὴν μακαριστοτάτην εὐδαιμονίαν κεκτῆσθαι.",ἔξεστι,ἔξεστι,FALSE,TRUE,κεκτῆσθαι,κεκτῆσθαι,NA,NA,NA,FALSE,σοι,σοι,NA,NA,διαπονησαμένῳ,διαπονησαμένῳ,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,NA,7,philosophical_dialogue,attic,Xenophon,FALSE,P,Agent
10196,Xenophon (0032),Memorabilia (002),2.6.26.1,"ἀλλὰ καὶ ἐν τοῖς γυμνικοῖς ἀγῶσι δῆλόν ἐστιν, ὅτι, εἰ ἐξῆν τοῖς κρατίστοις συνθεμένους ἐπὶ τοὺς χείρους ἰέναι, πάντας ἂν τοὺς ἀγῶνας οὗτοι ἐνίκων καὶ πάντα τὰ ἆθλα οὗτοι ἐλάμβανον.",ἐξῆν,ἔξεστι,FALSE,TRUE,ἰέναι,ἰέναι,NA,NA,NA,FALSE,τοῖς κρατίστοις,τοῖς κρατίστοις,NA,NA,συνθεμένους,συνθεμένους,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,TRUE,Comentar,1,philosophical_dialogue,attic,Xenophon,FALSE,P,Agent
10200,Xenophon (0032),Memorabilia (002),4.5.11.7,"ἀλλὰ τοῖς ἐγκρατέσι μόνοις ἔξεστι σκοπεῖν τὰ κράτιστα τῶν πραγμάτων, καὶ λόγῳ καὶ ἔργῳ διαλέγοντας κατὰ γένη τὰ μὲν ἀγαθὰ προαιρεῖσθαι, τῶν δὲ κακῶν ἀπέχεσθαι.",ἔξεστι,ἔξεστι,FALSE,TRUE,σκοπεῖν,σκοπεῖν,NA,NA,NA,FALSE,τοῖς ἐγκρατέσι μόνοις,τοῖς ἐγκρατέσι μόνοις,NA,NA,διαλέγοντας,διαλέγοντας,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,11,philosophical_dialogue,attic,Xenophon,FALSE,P,Agent
10204,Xenophon (0032),On the Cavalry Commander (012),4.12.1,ἔτι δὲ τῷ κρυπτὰς ἔχοντι φυλακὰς ἐξέσται μὲν φανεροῖς ὀλίγοις ἔμπροσθεν τῶν κρυπτῶν φυλάττοντα πειρᾶσθαι τοὺς πολεμίους εἰς ἐνέδρας ὑπάγειν·,ἐξέσται,ἔξεστι,FALSE,TRUE,πειρᾶσθαι,πειρᾶσθαι,NA,NA,NA,FALSE,τῷ ... ἔχοντι,τῷ ... ἔχοντι,NA,NA,φυλάττοντα,φυλάττοντα,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,9,other,attic,Xenophon,FALSE,P,Agent
10208,Xenophon (0032),Symposium (004),4.31.1,"νῦν δ’ ἐπειδὴ τῶν ὑπερορίων στέρομαι καὶ τὰ ἔγγεια οὐ καρποῦμαι καὶ τὰ ἐκ τῆς οἰκίας πέπραται, ἡδέως μὲν καθεύδω ἐκτεταμένος, πιστὸς δὲ τῇ πόλει γεγένημαι, οὐκέτι δὲ ἀπειλοῦμαι, ἀλλ’ ἤδη ἀπειλῶ ἄλλοις, ὡς ἐλευθέρῳ τε ἔξεστί μοι καὶ ἀποδημεῖν καὶ ἐπιδημεῖν·",ἔξεστί,ἔξεστι,FALSE,TRUE,ἀποδημεῖν,ἀποδημεῖν,NA,NA,NA,FALSE,μοι,μοι,NA,NA,ἐλευθέρῳ,ἐλευθέρῳ,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,Comentar possibilidade de ser externo,-3,philosophical_dialogue,attic,Xenophon,FALSE,A,Agent
10216,Xenophon (0032),Hellenica (001),5.4.60.3,ἐξεῖναι γὰρ σφίσι ναῦς πληρώσαντας πολὺ πλείους τῶν Ἀθηναίων ἑλεῖν λιμῷ τὴν πόλιν αὐτῶν·,ἐξεῖναι,ἔξεστι,FALSE,TRUE,ἑλεῖν,ἑλεῖν,NA,NA,NA,FALSE,σφίσι,σφίσι,NA,NA,πληρώσαντας,πληρώσαντας,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,2,historiography,attic,Xenophon,FALSE,P,Agent
10220,Xenophon (0032),Memorabilia (002),3.9.9.4,ἐξεῖναι γὰρ αὐτοῖς ἰέναι πράξοντας τὰ βελτίω τούτων.,ἐξεῖναι,ἔξεστι,FALSE,TRUE,ἰέναι,ἰέναι,NA,NA,NA,FALSE,αὐτοῖς,αὐτοῖς,NA,NA,πράξοντας,πράξοντας,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,2,philosophical_dialogue,attic,Xenophon,FALSE,P,Agent
10224,Xenophon (0032),Memorabilia (002),2.6.36.7,ἃ δὴ καὶ ἐγὼ πεισθεὶς ὀρθῶς ἔχειν ἡγοῦμαι οὐκ ἐξεῖναί μοι περὶ σοῦ λέγειν ἐπαινοῦντι οὐδὲν ὅ τι ἂν μὴ ἀληθεύω.,ἐξεῖναί,ἔξεστι,FALSE,TRUE,λέγειν,λέγειν,NA,NA,NA,FALSE,μοι,μοι,NA,NA,ἐπαινοῦντι,ἐπαινοῦντι,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,NA,4,philosophical_dialogue,attic,Xenophon,FALSE,P,Agent
10226,Xenophon (0032),Hiero (008),6.11.3,"πιστὸν δὲ ἕνα πολὺ χαλεπώτερον εὑρεῖν ἢ πάνυ πολλοὺς ἐργάτας ὁποίου βούλει ἔργου, ἄλλως τε καὶ ὁπόταν χρημάτων μὲν ἕνεκα παρῶσιν οἱ φυλάττοντες, ἐξῇ δ’ αὐτοῖς ἐν ὀλίγῳ χρόνῳ πολὺ πλείω λαβεῖν ἀποκτείνασι τὸν τύραννον ἢ ὅσα πολὺν χρόνον φυλάττοντες παρὰ τοῦ τυράννου λαμβάνουσιν.",ἐξῇ,ἔξεστι,FALSE,TRUE,λαβεῖν,λαβεῖν,NA,NA,NA,FALSE,αὐτοῖς,αὐτοῖς,NA,NA,ἀποκτείνασι,ἀποκτείνασι,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,NA,7,philosophical_dialogue,attic,Xenophon,FALSE,P,Agent
10228,Xenophon (0032),Agesilaus (009),2.12.3,"ἐξὸν γὰρ αὐτῷ παρέντι τοὺς διαπίπτοντας ἑπομένῳ χειροῦσθαι τοὺς ὄπισθεν οὐκ ἐποίησε τοῦτο, ἀλλ’ ἀντιμέτωπος συνέρραξε τοῖς Θηβαίοις.",ἐξὸν,ἔξεστι,FALSE,TRUE,χειροῦσθαι,χειροῦσθαι,NA,NA,NA,FALSE,αὐτῷ,αὐτῷ,NA,NA,"παρέντι, ἑπομένῳ",παρέντι,P,ἑπομένῳ,P,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,Comentar o efeito do primeiro particípio,1,historiography,attic,Xenophon,FALSE,P,Agent
10240,Xenophon (0032),Hellenica (001),4.3.19.3,"ἐξὸν γὰρ αὐτῷ παρέντι τοὺς διαπίπτοντας ἀκολουθοῦντι χειροῦσθαι τοὺς ὄπισθεν, οὐκ ἐποίησε τοῦτο, ἀλλ’ ἀντιμέτωπος συνέρραξε τοῖς Θηβαίοις·",ἐξὸν,ἔξεστι,FALSE,TRUE,χειροῦσθαι,χειροῦσθαι,NA,NA,NA,FALSE,αὐτῷ,αὐτῷ,NA,NA,"παρέντι, ἀκολουθοῦντι",παρέντι,P,ἀκολουθοῦντι,P,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,Estranho ainda,1,historiography,attic,Xenophon,FALSE,P,Agent
10299,Xenophon (0032),Hellenica (001),6.1.13.5,"ὁ δ’ ἐπαινέσας με καὶ εἰπὼν ὅτι μᾶλλον ἑκτέον μου εἴη, ὅτι τοιοῦτος εἴην, ἀφῆκέ μοι ἐλθόντι πρὸς ὑμᾶς λέγειν τἀληθῆ, ὅτι διανοοῖτο στρατεύειν ἐπὶ Φαρσαλίους, εἰ μὴ πεισοίμεθα.",ἀφῆκέ,ἀφίημι,TRUE,FALSE,λέγειν,λέγειν,NA,NA,NA,FALSE,μοι,μοι,NA,NA,ἐλθόντι,ἐλθόντι,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,NA,1,historiography,attic,Xenophon,FALSE,P,Recipient
10326,Xenophon (0032),Anabasis (006),6.6.33.1,"δέονται δέ σου καὶ τοῦτο, παραγενόμενον καὶ ἄρξαντα ἑαυτῶν πεῖραν λαβεῖν καὶ Δεξίππου καὶ σφῶν τῶν ἄλλων οἷος ἕκαστός ἐστι, καὶ τὴν ἀξίαν ἑκάστοις νεῖμαι.",δέονται,δέομαι,TRUE,FALSE,πεῖραν,πεῖραν,NA,NA,NA,FALSE,σου,σου,NA,NA,"παραγενόμενον, ἄρξαντα",παραγενόμενον,P,ἄρξαντα,P,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,MESTRADO,3,historiography,attic,Xenophon,FALSE,P,Recipient
10567,Xenophon (0032),Cyropaedia (007),6.4.9.3,"ἀλλ’, ὦ Ζεῦ μέγιστε, δός μοι φανῆναι ἀξίῳ μὲν Πανθείας ἀνδρί, ἀξίῳ δὲ Κύρου φίλῳ τοῦ ἡμᾶς τιμήσαντος.",δός,δίδωμι,TRUE,FALSE,φανῆναι,φανῆναι,NA,NA,NA,TRUE,μοι,μοι,NA,NA,"ἀξίῳ... ἀνδρί, ἀξίῳ... φίλῳ",ἀξίῳ... ἀνδρί,N,ἀξίῳ... φίλῳ,S,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,Comentar coordenação e fanenai,2,historiography,attic,Xenophon,FALSE,N,Recipient
10795,Xenophon (0032),Anabasis (006),1.2.1.3,ἐνταῦθα καὶ παραγγέλλει τῷ τε Κλεάρχῳ λαβόντι ἥκειν ὅσον ἦν αὐτῷ στράτευμα καὶ τῷ Ἀριστίππῳ συναλλαγέντι πρὸς τοὺς οἴκοι ἀποπέμψαι πρὸς ἑαυτὸν ὃ εἶχε στράτευμα·,παραγγέλλει,παραγγέλλω,TRUE,FALSE,"ἥκειν, ἀποπέμψαι",ἥκειν,ἀποπέμψαι,NA,NA,FALSE,"τῷ τε Κλεάρχῳ, τῷ Ἀριστίππῳ",τῷ τε Κλεάρχῳ,τῷ Ἀριστίππῳ,NA,"λαβόντι, συναλλαγέντι",λαβόντι,P,συναλλαγέντι,P,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,MESTRADO,1,historiography,attic,Xenophon,FALSE,P,Recipient
